id,key,value,type
4013637199,surveillance,outdoor,regular
4013637199,type,camera,surveillance
4013637207,highway,crossing,regular
4013637207,crossing,uncontrolled,regular
4013637209,highway,crossing,regular
4013637209,crossing,uncontrolled,regular
4013637210,highway,crossing,regular
4013637210,crossing,uncontrolled,regular
4013637216,highway,crossing,regular
4013637216,crossing,traffic_signals,regular
4013925453,highway,crossing,regular
4013925453,crossing,traffic_signals,regular
4013925454,highway,crossing,regular
4013925454,crossing,traffic_signals,regular
4013925457,highway,crossing,regular
4013925457,crossing,traffic_signals,regular
4013925458,highway,crossing,regular
4013925458,crossing,traffic_signals,regular
4013925465,highway,crossing,regular
4013925465,crossing,traffic_signals,regular
4013925478,access,private,regular
4013925478,barrier,gate,regular
4013925481,natural,tree,regular
4013925482,noexit,yes,regular
4013925495,highway,crossing,regular
4013925495,crossing,uncontrolled,regular
4013925496,highway,crossing,regular
4013925496,crossing,uncontrolled,regular
4013925498,highway,crossing,regular
4013925498,crossing,uncontrolled,regular
4013925506,highway,crossing,regular
4013925506,crossing,traffic_signals,regular
4013925507,highway,crossing,regular
4013925507,crossing,traffic_signals,regular
4013925515,highway,crossing,regular
4013925515,crossing,uncontrolled,regular
4013925517,access,private,regular
4013925517,entrance,yes,regular
4013925519,access,private,regular
4013925519,entrance,yes,regular
4013925523,access,private,regular
4013925523,barrier,gate,regular
4013925525,highway,crossing,regular
4013925525,crossing,uncontrolled,regular
4013925530,highway,crossing,regular
4013925530,crossing,uncontrolled,regular
4013925532,access,private,regular
4013925532,barrier,gate,regular
4013925549,natural,tree,regular
4013925556,natural,tree,regular
4013925557,entrance,yes,regular
4013925558,entrance,yes,regular
4013925559,entrance,yes,regular
4013925571,natural,tree,regular
4013925575,highway,crossing,regular
4013925575,crossing,uncontrolled,regular
4013925582,highway,crossing,regular
4013925582,crossing,uncontrolled,regular
4013925584,natural,tree,regular
4013925596,natural,tree,regular
4013925600,highway,crossing,regular
4013925600,crossing,uncontrolled,regular
4013925603,natural,tree,regular
4013925604,natural,tree,regular
4013925605,natural,tree,regular
4013925606,highway,crossing,regular
4013925606,crossing,uncontrolled,regular
4013925612,natural,tree,regular
4013925614,natural,tree,regular
4013925615,natural,tree,regular
4013925618,natural,tree,regular
4013925619,natural,tree,regular
4013925620,natural,tree,regular
4013925622,natural,tree,regular
4013925623,natural,tree,regular
4013925626,natural,tree,regular
4013925627,noexit,yes,regular
4013925630,access,private,regular
4013925630,barrier,gate,regular
4013925652,natural,tree,regular
4013925653,natural,tree,regular
4013925654,natural,tree,regular
4013925662,natural,tree,regular
4013925666,natural,tree,regular
4013925667,natural,tree,regular
4013925669,natural,tree,regular
4013925677,natural,tree,regular
4013925698,natural,tree,regular
4013925700,highway,crossing,regular
4013925700,crossing,traffic_signals,regular
4013925701,highway,crossing,regular
4013925701,crossing,traffic_signals,regular
4013925702,natural,tree,regular
4013925703,natural,tree,regular
4013925704,natural,tree,regular
4013925705,natural,tree,regular
4013925706,natural,tree,regular
4013925707,access,private,regular
4013925707,entrance,service,regular
4013925708,access,private,regular
4013925708,entrance,service,regular
4013931730,layer,-2,regular
4013931730,access,yes,regular
4013931730,amenity,parking_entrance,regular
4015069920,name,ASCENT Gym,regular
4015069920,sport,fitness; gymnastics; climbing; yoga,regular
4015069920,leisure,sports_centre,regular
4015069920,entrance,yes,regular
4015069920,suite,lower,addr
4015069920,email,Info@ASCENTgym.com,contact
4015069920,phone,+1 414 350 6064,contact
4015069920,website,http://www.ascentforlife.org,contact
4015069920,website_1,http://www.milwaukeeturners.org/sound-body/,contact
4015069921,name,Comedy Cafe,regular
4015069921,floor,2,regular
4015069921,amenity,theatre,regular
4015069921,email,comedycafemilwaukee@yahoo.com,contact
4015069921,phone,+1 414 271 5653,contact
4015069921,genre,stand_up_comedy,theatre
4015069921,website,http://milwaukeescomedycafe.com,contact
4015069922,name,Dehne's Upper 90 Sports Pub,regular
4015069922,access,customers,regular
4015069922,amenity,pub,regular
4015069922,cuisine,american_new,regular
4015069922,entrance,main,regular
4015069922,phone,+1 414 988 9372,contact
4015069922,opening_hours,Mo-Th 16:00-02:00; Fr 16:00-02:30; Sa 11:00-02:30; Su 11:00-02:00,regular
4015069922,website,http://upper90sportspub.com,contact
4015069923,name,Evolution Gastro Pong,regular
4015069923,floor,2,regular
4015069923,access,customers,regular
4015069923,amenity,restaurant,regular
4015069923,cuisine,new_orleans,regular
4015069923,entrance,main,regular
4015069923,email,Natasa@EvolutionMKE.com,contact
4015069923,phone,+1 414 831 7746,contact
4015069923,website,http://www.evolutionmke.com,contact
4015069924,name,Giovanni's,regular
4015069924,floor,1,regular
4015069924,amenity,restaurant,regular
4015069924,cuisine,italian,regular
4015069924,email,info@giovannismilwaukee.com,contact
4015069924,phone,+1 414 291 5600,contact
4015069924,opening_hours,Mo-Th 16:30-21:30; Fr-Sa 16:30-22:30,regular
4015069924,website,http://giovannismilwaukee.com,contact
4015069925,access,private,regular
4015069925,entrance,main,regular
4015069925,city,Milwaukee,addr
4015069925,street,North Old World 3rd Street,addr
4015069925,postcode,53203,addr
4015069925,housenumber,1029,addr
4015069926,name,Knight's Bar,regular
4015069926,amenity,bar,regular
4015069926,entrance,main,regular
4015069926,city,Milwaukee,addr
4015069926,street,North Old World 3rd Street,addr
4015069926,postcode,53203,addr
4015069926,website,http://www.madersrestaurant.com/knights-bar.html,contact
4015069926,housenumber,1039,addr
4015069927,url,http://www.madersbeersteins.com,regular
4015069927,name,Mader's Tower Gallery,regular
4015069927,shop,gift,regular
4015069927,website,http://www.madershummels.com,regular
4015069927,website,http://madersrestaurant.com/about-gift-shop.html,contact
4015069928,name,Old German Beer Hall,regular
4015069928,amenity,restaurant,regular
4015069928,cuisine,german,regular
4015069928,de,Hofbräu München,name
4015069928,entrance,main,regular
4015069928,phone,+1.414.226.2728,contact
4015069928,opening_hours,Mo-Su 11:00-02:00,regular
4015069928,website,http://www.oldgermanbeerhall.com,contact
4015069929,name,The Brass Alley,regular
4015069929,floor,1,regular
4015069929,access,customers,regular
4015069929,amenity,restaurant,regular
4015069929,cuisine,new_orleans,regular
4015069929,entrance,main,regular
4015069929,email,info@thebrassalley.com,contact
4015069929,phone,+1 414 800 6240,contact
4015069929,opening_hours,"Mo-Th,Su 11:00-02:00; Fr-Sa 11:00-02:30",regular
4015069929,website,http://www.thebrassalley.com,contact
4015069930,club,social,regular
4015069930,name,The Milwaukee Turners,regular
4015069930,amenity,social_centre,regular
4015069930,website,http://www.milwaukeeturners.org/about/history-of-milwaukee-turners,contact
4015069931,name,The Spice House,regular
4015069931,shop,spices,regular
4015069931,floor,1,regular
4015069931,access,customers,regular
4015069931,entrance,main,regular
4015069931,city,Milwaukee,addr
4015069931,start_date,1957,regular
4015069931,street,North Old World 3rd Street,addr
4015069931,postcode,53203,addr
4015069931,phone,+1 414 272 0977,contact
4015069931,opening_hours,Mo-Fr 09:00-18:30; Sa 09:00-17:00; Su 12:00-16:00,regular
4015069931,website,http://www.thespicehouse.com/info/milwaukee-spice-store.html,contact
4015069931,housenumber,1031,addr
4015069932,name,Turner Hall Ballroom,regular
4015069932,amenity,theatre,regular
4015069932,operator,Pabst Theater Foundation,regular
4015069932,city,Milwaukee,addr
4015069932,street,North 4th Street,addr
4015069932,postcode,53203,addr
4015069932,housenumber,1040,addr
4015069933,name,Turner Hall Restaurant,regular
4015069933,amenity,restaurant,regular
4015069933,cuisine,american,regular
4015069933,city,Milwaukee,addr
4015069933,street,North 4th Street,addr
4015069933,postcode,53203,addr
4015069933,email,olturnerhall@gmail.com,contact
4015069933,phone,+1 414 763 1490,contact
4015069933,website,http://turnerhallrestaurant.com,contact
4015069933,housenumber,1038,addr
4015069935,natural,tree,regular
4015069936,natural,tree,regular
4015069944,natural,tree,regular
4015069945,natural,tree,regular
4015069946,natural,tree,regular
4015069947,natural,tree,regular
4015069948,natural,tree,regular
4015069949,natural,tree,regular
4015069950,natural,tree,regular
4015069953,access,private,regular
4015069953,entrance,main,regular
4015069956,access,customers,regular
4015069956,entrance,main,regular
4015069971,emergency,fire_hydrant,regular
4015069971,in_service,yes,regular
4015069971,type,pillar,fire_hydrant
4015069971,count,1,fire_hydrant
4015069971,position,sidewalk,fire_hydrant
4015069972,emergency,fire_hydrant,regular
4015069972,in_service,yes,regular
4015069972,type,pillar,fire_hydrant
4015069972,count,1,fire_hydrant
4015069972,position,sidewalk,fire_hydrant
4015069973,noexit,yes,regular
4015069976,natural,tree,regular
4015069985,natural,tree,regular
4015069986,natural,tree,regular
4015070093,natural,tree,regular
4015070098,natural,tree,regular
4015070099,natural,tree,regular
4015070100,natural,tree,regular
4015070101,natural,tree,regular
4015070105,natural,tree,regular
4015070107,natural,tree,regular
4015070131,natural,tree,regular
4015070135,natural,tree,regular
4015070140,natural,tree,regular
4015070147,access,private,regular
4015070147,entrance,service,regular
4015070151,noexit,yes,regular
4015070152,natural,tree,regular
4015070153,access,delivery,regular
4015070153,amenity,parking_entrance,regular
4015070154,natural,tree,regular
4015070161,emergency,fire_hydrant,regular
4015070161,in_service,yes,regular
4015070161,type,pillar,fire_hydrant
4015070161,count,1,fire_hydrant
4015070161,position,sidewalk,fire_hydrant
4015070172,entrance,main,regular
4015070177,access,customers,regular
4015070177,entrance,main,regular
4015070178,access,customers,regular
4015070178,entrance,main,regular
4015070183,access,delivery,regular
4015070183,amenity,parking_entrance,regular
4015070291,access,customers,regular
4015070291,entrance,yes,regular
4015070298,natural,tree,regular
4015070305,access,private,regular
4015070305,entrance,yes,regular
4015070323,faces,4,regular
4015070323,amenity,clock,regular
4015070323,display,analog,regular
4015070323,support,wall_mounted,regular
4015070323,visibility,street,regular
4015070324,support,pole,regular
4015070324,man_made,flagpole,regular
4015070324,type,german,flag
4015070325,support,pole,regular
4015070325,man_made,flagpole,regular
4015070325,type,national,flag
4015070326,support,pole,regular
4015070326,man_made,flagpole,regular
4015070326,type,state,flag
4015070327,emergency,fire_hydrant,regular
4015070327,in_service,yes,regular
4015070327,type,pillar,fire_hydrant
4015070327,count,1,fire_hydrant
4015070327,position,sidewalk,fire_hydrant
4015070330,access,private,regular
4015070330,barrier,gate,regular
4015133919,access,private,regular
4015133919,entrance,main,regular
4015133924,access,private,regular
4015133924,barrier,gate,regular
4015133926,amenity,bell,regular
4015133926,support,wall_mounted,regular
4015133930,access,yes,regular
4015133930,barrier,lift_gate,regular
4015133945,access,yes,regular
4015133945,barrier,lift_gate,regular
4015133951,amenity,bell,regular
4015133951,support,wall_mounted,regular
4015133953,access,private,regular
4015133953,barrier,gate,regular
4015133959,access,private,regular
4015133959,entrance,main,regular
4015133983,tourism,artwork,regular
4015133983,artwork_type,sculpture,regular
4016697289,name,BMO Harris Bradley Center Ticket Office & Bucks Will Call,regular
4016697289,office,yes,regular
4016697289,opening_hours,"Mo-Fr 09:00-17:00; Sa 12:00-16:00 || Mo-Fr 09:00+ ""Game Days""; Sa 12:00+ ""Or 3 hours prior to event""; Su ""Open 3 hours prior to event""",regular
4016697289,website,http://www.bmoharrisbradleycenter.com/events/ticketing-info/to,contact
4016697290,name,BMO Harris Bradley Center,regular
4016697290,faces,3,regular
4016697290,display,digital,regular
4016697290,support,pole,regular
4016697290,advertising,billboard,regular
4016697291,name,Entrance,regular
4016697291,amenity,parking_entrance,regular
4016697292,name,Exit Only,regular
4016697292,amenity,parking_entrance,regular
4016697293,name,Exit Only,regular
4016697293,amenity,parking_entrance,regular
4016697294,access,private,regular
4016697294,entrance,yes,regular
4016697294,city,Milwaukee,addr
4016697294,street,North 5th Street,addr
4016697294,postcode,53203,addr
4016697294,housenumber,1149,addr
4016697295,name,Kohl's Gate Valet & VIP Entrance,regular
4016697295,entrance,main,regular
4016697296,name,Miller Lite Gate,regular
4016697296,access,customers,regular
4016697296,entrance,main,regular
4016697297,name,Northwestern Mutual Gate,regular
4016697297,access,customers,regular
4016697297,entrance,main,regular
4016697298,name,Potawatomi Gate,regular
4016697298,access,customers,regular
4016697298,entrance,main,regular
4016697299,name,Stairs,regular
4016697299,access,customers,regular
4016697299,entrance,main,regular
4016697300,name,Stairs,regular
4016697300,access,customers,regular
4016697300,entrance,main,regular
4016697301,name,Will Call,regular
4016697301,office,yes,regular
4016697305,emergency,fire_hydrant,regular
4016697305,in_service,yes,regular
4016697305,type,pillar,fire_hydrant
4016697305,count,1,fire_hydrant
4016697305,position,sidewalk,fire_hydrant
4016697311,access,no,regular
4016697311,entrance,yes,regular
4016697313,access,private,regular
4016697313,entrance,service,regular
4016697317,access,no,regular
4016697317,entrance,yes,regular
4016697321,natural,tree,regular
4016697322,natural,tree,regular
4016697323,natural,tree,regular
4016697324,natural,tree,regular
4016697325,access,no,regular
4016697325,entrance,yes,regular
4016697326,access,no,regular
4016697326,entrance,yes,regular
4016697327,natural,tree,regular
4016697329,natural,tree,regular
4016697332,support,wall_mounted,regular
4016697332,man_made,surveillance,regular
4016697332,surveillance,outdoor,regular
4016697332,type,camera,surveillance
4016697333,natural,tree,regular
4016697334,natural,tree,regular
4016697336,noexit,yes,regular
4016697337,natural,tree,regular
4016697338,access,customers,regular
4016697338,amenity,parking_entrance,regular
4016697340,access,customers,regular
4016697340,entrance,yes,regular
4016697340,wheelchair,designated,regular
4016697341,natural,tree,regular
4016697342,natural,tree,regular
4016697343,natural,tree,regular
4016697344,natural,tree,regular
4016697345,access,no,regular
4016697345,entrance,yes,regular
4016697346,natural,tree,regular
4016697347,natural,tree,regular
4016697348,access,no,regular
4016697348,entrance,yes,regular
4016697351,natural,tree,regular
4016697355,natural,tree,regular
4016697356,access,private,regular
4016697356,entrance,service,regular
4016697357,highway,stop,regular
4016697357,direction,backward,regular
4016697358,natural,tree,regular
4016697362,access,private,regular
4016697362,entrance,yes,regular
4016697364,access,delivery,regular
4016697364,amenity,parking_entrance,regular
4016697367,access,private,regular
4016697367,entrance,yes,regular
4016697373,noexit,yes,regular
4016697374,noexit,yes,regular
4016697379,natural,tree,regular
4016697382,natural,tree,regular
4016697383,noexit,yes,regular
4016697392,access,private,regular
4016697392,barrier,gate,regular
4016697397,access,private,regular
4016697397,barrier,gate,regular
4016697410,natural,tree,regular
4016697411,noexit,yes,regular
4016697414,noexit,yes,regular
4016697417,noexit,yes,regular
4016697418,natural,tree,regular
4016697441,access,private,regular
4016697441,entrance,yes,regular
4016697442,access,private,regular
4016697442,entrance,yes,regular
4016697443,access,delivery,regular
4016697443,amenity,parking_entrance,regular
4016697450,highway,stop,regular
4016697450,direction,forward,regular
4016697454,access,customers,regular
4016697454,entrance,main,regular
4016815908,noexit,yes,regular
4016815915,noexit,yes,regular
4017414900,highway,crossing,regular
4017414900,crossing,traffic_signals,regular
4017414903,highway,crossing,regular
4017414903,crossing,uncontrolled,regular
4017414905,highway,crossing,regular
4017414905,crossing,traffic_signals,regular
4017414906,highway,crossing,regular
4017414906,crossing,traffic_signals,regular
4017414909,highway,crossing,regular
4017414909,crossing,traffic_signals,regular
4017414911,highway,crossing,regular
4017414911,crossing,traffic_signals,regular
4017414915,highway,crossing,regular
4017414915,crossing,uncontrolled,regular
4017414916,highway,crossing,regular
4017414916,crossing,uncontrolled,regular
4017414918,highway,crossing,regular
4017414918,crossing,traffic_signals,regular
4017414921,highway,crossing,regular
4017414921,crossing,uncontrolled,regular
4017414923,highway,crossing,regular
4017414923,crossing,traffic_signals,regular
4017414924,highway,crossing,regular
4017414924,crossing,traffic_signals,regular
4017414928,highway,crossing,regular
4017414928,crossing,uncontrolled,regular
4017414930,highway,crossing,regular
4017414930,crossing,traffic_signals,regular
4017414931,highway,crossing,regular
4017414931,crossing,traffic_signals,regular
4017414932,highway,crossing,regular
4017414932,crossing,uncontrolled,regular
4017414934,highway,crossing,regular
4017414934,crossing,traffic_signals,regular
4017414935,highway,crossing,regular
4017414935,crossing,traffic_signals,regular
4017414938,highway,crossing,regular
4017414938,crossing,uncontrolled,regular
4017414939,highway,crossing,regular
4017414939,crossing,uncontrolled,regular
4017414947,highway,crossing,regular
4017414947,crossing,uncontrolled,regular
4017414951,highway,crossing,regular
4017414951,crossing,uncontrolled,regular
4017414952,highway,crossing,regular
4017414952,crossing,uncontrolled,regular
4017414953,highway,crossing,regular
4017414953,crossing,uncontrolled,regular
4017414954,highway,crossing,regular
4017414954,crossing,uncontrolled,regular
4017414960,highway,crossing,regular
4017414960,crossing,traffic_signals,regular
4017414964,highway,crossing,regular
4017414964,crossing,uncontrolled,regular
4017414967,highway,crossing,regular
4017414967,crossing,uncontrolled,regular
4017414968,highway,crossing,regular
4017414968,crossing,uncontrolled,regular
4017414970,highway,crossing,regular
4017414970,crossing,uncontrolled,regular
4017414971,highway,crossing,regular
4017414971,crossing,uncontrolled,regular
4017414972,highway,crossing,regular
4017414972,crossing,uncontrolled,regular
4017414973,highway,crossing,regular
4017414973,crossing,uncontrolled,regular
4017414974,highway,crossing,regular
4017414974,crossing,uncontrolled,regular
4017414977,highway,crossing,regular
4017414977,crossing,uncontrolled,regular
4017414980,highway,crossing,regular
4017414980,crossing,uncontrolled,regular
4017457606,name,Ale Asylum Riverhouse,regular
4017457606,amenity,pub,regular
4017457606,cuisine,american_new,regular
4017457606,email,riverhousemke@gmail.com,contact
4017457606,phone,+1 414 269 8700,contact
4017457606,opening_hours,Mo-We 15:00-00:00; Th 15:00-02:00; Fr-Sa 11:30-02:30; Su 11:00-22:00,regular
4017457606,website,http://www.riverhousemke.com,contact
4017457607,name,Kilbourntown,regular
4017457607,faces,2,regular
4017457607,tourism,information,regular
4017457607,information,board,regular
4017457608,name,Lucille's Piano Bar & Grill,regular
4017457608,access,customers,regular
4017457608,amenity,bar,regular
4017457608,entrance,main,regular
4017457608,email,rockinpianos@tds.net,contact
4017457608,phone,+1 414 225 0304,contact
4017457608,opening_hours,Th 19:00+; Fr-Sa 17:00+,regular
4017457608,website,http://lucillesmke.com,contact
4017457610,access,private,regular
4017457610,amenity,parking_entrance,regular
4017457611,access,private,regular
4017457611,entrance,yes,regular
4017457612,access,customers,regular
4017457612,entrance,yes,regular
4017457622,access,customers,regular
4017457622,entrance,main,regular
4017457624,access,private,regular
4017457624,entrance,yes,regular
4017457625,access,private,regular
4017457625,entrance,yes,regular
4017457630,natural,tree,regular
4017457631,natural,tree,regular
4017457661,natural,tree,regular
4017457664,natural,tree,regular
4017457673,natural,tree,regular
4017459992,natural,tree,regular
4017459997,natural,tree,regular
4017459998,natural,tree,regular
4017460015,natural,tree,regular
4017460016,natural,tree,regular
4017460018,natural,tree,regular
4017460019,natural,tree,regular
4017460021,natural,tree,regular
4017460022,natural,tree,regular
4017460047,natural,tree,regular
4017460054,barrier,gate,regular
4017460094,support,pole,regular
4017460094,man_made,surveillance,regular
4017460094,surveillance,outdoor,regular
4017460094,type,camera,surveillance
4018113411,name,Carson's Prime Steaks & Famous Barbecue,regular
4018113411,access,customers,regular
4018113411,amenity,restaurant,regular
4018113411,cuisine,bbq,regular
4018113411,delivery,yes,regular
4018113411,entrance,main,regular
4018113411,takeaway,yes,regular
4018113411,start_date,2013,regular
4018113411,street,West Juneau Avenue,addr
4018113411,postcode,53203,addr
4018113411,phone,+1 414 223 3311,contact
4018113411,opening_hours,Su-Th 12:00-00:00; Fr-Sa 12:00-01:00,regular
4018113411,website,https://www.ribs.com/milwaukee,contact
4018113411,housenumber,301,addr
4018113412,name,Enter,regular
4018113412,amenity,parking_entrance,regular
4018113413,name,Entrance,regular
4018113413,amenity,parking_entrance,regular
4018113414,name,Exit,regular
4018113414,amenity,parking_entrance,regular
4018113415,name,Exit,regular
4018113415,amenity,parking_entrance,regular
4018113416,name,Exit,regular
4018113416,access,customers,regular
4018113416,amenity,parking_entrance,regular
4018113417,access,private,regular
4018113417,entrance,main,regular
4018113417,city,Milwaukee,addr
4018113417,street,North Old World 3rd Street,addr
4018113417,postcode,53203,addr
4018113417,housenumber,1101,addr
4018113418,access,private,regular
4018113418,entrance,main,regular
4018113418,street,North Old World 3rd Street,addr
4018113418,postcode,53203,addr
4018113418,housenumber,1105,addr
4018113419,access,private,regular
4018113419,entrance,main,regular
4018113419,street,North Old World 3rd Street,addr
4018113419,postcode,53203,addr
4018113419,housenumber,1109,addr
4018113420,access,private,regular
4018113420,entrance,main,regular
4018113420,street,North Old World 3rd Street,addr
4018113420,postcode,53203,addr
4018113420,housenumber,1111,addr
4018113421,access,private,regular
4018113421,entrance,yes,regular
4018113421,street,West Juneau Avenue,addr
4018113421,postcode,53203,addr
4018113421,housenumber,303,addr
4018113422,entrance,yes,regular
4018113422,street,West Juneau Avenue,addr
4018113422,postcode,53203,addr
4018113422,housenumber,311,addr
4018113423,name,Stairs,regular
4018113423,access,customers,regular
4018113423,entrance,yes,regular
4018113424,name,Stairs,regular
4018113424,access,customers,regular
4018113424,entrance,yes,regular
4018113425,name,The Loaded Slate,regular
4018113425,amenity,bar,regular
4018113425,cuisine,american_new,regular
4018113425,email,info@theloadedslate.com,contact
4018113425,phone,+1 414 273 5700,contact
4018113425,opening_hours,Mo-Fr 16:00+; Sa-Su 10:00+,regular
4018113425,website,http://www.theloadedslate.com,contact
4018113426,name,The Pub Club,regular
4018113426,floor,1,regular
4018113426,access,customers,regular
4018113426,amenity,pub,regular
4018113426,cuisine,american_new,regular
4018113426,entrance,main,regular
4018113426,phone,+1 414 988 5000,contact
4018113426,opening_hours,Tu-Th 16:00-02:00; Fr 16:00-02:30; Sa 11:00-02:30; Su 11:00-02:00,regular
4018113426,website,http://mke.thepubclubmilwaukee.com,contact
4018113426,outdoor_seating,yes,regular
4018113430,natural,tree,regular
4018113431,natural,tree,regular
4018113432,natural,tree,regular
4018113445,access,private,regular
4018113445,entrance,service,regular
4018113452,access,customers,regular
4018113452,entrance,yes,regular
4018113453,access,private,regular
4018113453,entrance,service,regular
4018113454,access,private,regular
4018113454,amenity,parking_entrance,regular
4018113460,noexit,yes,regular
4018113464,access,customers,regular
4018113464,entrance,main,regular
4018113467,access,customers,regular
4018113467,entrance,main,regular
4018113473,access,private,regular
4018113473,entrance,yes,regular
4018113480,natural,tree,regular
4018113487,noexit,yes,regular
4018113488,natural,tree,regular
4018114789,natural,tree,regular
4018114795,noexit,yes,regular
4018114797,natural,tree,regular
4018114803,noexit,yes,regular
4018114804,access,customers,regular
4018114804,entrance,main,regular
4018114805,natural,tree,regular
4018114807,support,wall_mounted,regular
4018114807,man_made,surveillance,regular
4018114807,surveillance,outdoor,regular
4018114807,type,camera,surveillance
4018114808,natural,tree,regular
4018114809,access,customers,regular
4018114809,entrance,main,regular
4018114810,natural,tree,regular
4018114811,access,private,regular
4018114811,entrance,service,regular
4018114814,natural,tree,regular
4018114819,noexit,yes,regular
4018114821,natural,tree,regular
4018114824,natural,tree,regular
4018114826,natural,tree,regular
4018114829,support,wall_mounted,regular
4018114829,man_made,surveillance,regular
4018114829,surveillance,outdoor,regular
4018114829,type,camera,surveillance
4018114830,barrier,lift_gate,regular
4018114832,access,customers,regular
4018114832,entrance,main,regular
4018114835,access,private,regular
4018114835,entrance,main,regular
4018114840,barrier,lift_gate,regular
4018114844,access,private,regular
4018114844,entrance,yes,regular
4018114845,natural,tree,regular
4018114847,natural,tree,regular
4018114849,natural,tree,regular
4018114852,natural,tree,regular
4018114853,access,private,regular
4018114853,entrance,yes,regular
4018114854,natural,tree,regular
4018114856,natural,tree,regular
4018114861,access,private,regular
4018114861,entrance,yes,regular
4018114862,access,private,regular
4018114862,amenity,parking_entrance,regular
4018114863,natural,tree,regular
4018114864,natural,tree,regular
4018340250,name,W XYZ Bar,regular
4018340250,amenity,bar,regular
4018340250,opening_hours,Su-Th 17:00-00:00; Fr 17:00-02:30; Sa 15:00-02:30,regular
4018340250,website,http://www.aloftmilwaukeedowntown.com/wxyz-bar-in-milwaukee,contact
4018340828,access,private,regular
4018340828,entrance,yes,regular
4018340832,access,private,regular
4018340832,entrance,yes,regular
4018340842,access,private,regular
4018340842,entrance,yes,regular
4018340883,access,yes,regular
4018340883,barrier,lift_gate,regular
4018340884,access,yes,regular
4018340884,barrier,lift_gate,regular
4018340886,access,yes,regular
4018340886,barrier,lift_gate,regular
4018350992,access,customers,regular
4018350992,entrance,main,regular
4018669589,access,customers,regular
4018669589,entrance,main,regular
4018669605,access,customers,regular
4018669605,entrance,main,regular
4018669626,access,customers,regular
4018669626,entrance,main,regular
4018669632,highway,stop,regular
4018669632,direction,forward,regular
4018669633,amenity,bicycle_parking,regular
4018669633,bicycle_parking,rack,regular
4018859695,highway,traffic_signals,regular
4018859695,traffic_signals,signal,regular
4018859697,highway,traffic_signals,regular
4018859697,traffic_signals,signal,regular
4018971007,highway,crossing,regular
4018971007,crossing,zebra,regular
4018971008,highway,crossing,regular
4018971008,crossing,zebra,regular
4019063284,name,Enter Only,regular
4019063284,access,private,regular
4019063284,amenity,parking_entrance,regular
4019063285,name,Entrance 2,regular
4019063285,entrance,yes,regular
4019063286,name,Entrance 4,regular
4019063286,entrance,yes,regular
4019063287,name,5 Exit Only,regular
4019063287,access,private,regular
4019063287,entrance,yes,regular
4019063288,name,Entrance 5,regular
4019063288,entrance,yes,regular
4019063288,street,North 8th Street,addr
4019063288,postcode,53233,addr
4019063288,housenumber,1024,addr
4019063289,name,8,regular
4019063289,access,customers,regular
4019063289,entrance,yes,regular
4019063290,name,Exit Only,regular
4019063290,access,private,regular
4019063290,amenity,parking_entrance,regular
4019063291,name,Exit Only,regular
4019063291,access,private,regular
4019063291,amenity,parking_entrance,regular
4019063292,name,Exit,regular
4019063292,amenity,parking_entrance,regular
4019063293,access,delivery,regular
4019063293,amenity,parking_entrance,regular
4019063293,street,North 8th Street,addr
4019063293,postcode,53233,addr
4019063293,housenumber,1024,addr
4019063294,access,delivery,regular
4019063294,amenity,parking_entrance,regular
4019063294,street,North 8th Street,addr
4019063294,postcode,53233,addr
4019063294,housenumber,1024,addr
4019063295,name,MATC College Bookstore,regular
4019063295,shop,books,regular
4019063295,books,academic,regular
4019063295,access,customers,regular
4019063295,entrance,main,regular
4019063295,street,West State Street,addr
4019063295,postcode,53233,addr
4019063295,phone,+1 414 297 6811,contact
4019063295,opening_hours,"Mo-Th 07:45-17:45; Fr 07:45-15:45 ""Spring""",regular
4019063295,housenumber,800,addr
4019063296,name,MATC Dental Clinic,regular
4019063296,amenity,dentist,regular
4019063296,suite,H115,addr
4019063296,phone,+1 414 297 6573,contact
4019063296,opening_hours,"Mo,We 08:00-17:30; Tu 13:00-17:00; Th 08:00-17:00; Fr 10:00-14:00 ""Open Fall and Spring Semesters""",regular
4019063296,website,http://www.matc.edu/communityresources/dental.cfm,contact
4019063297,name,MATC Milwaukee Campus Library,regular
4019063297,amenity,library,regular
4019063297,suite,M377,addr
4019063297,phone,+1 414 297 7030,contact
4019063297,opening_hours,Mo-Th 07:30-21:00; Fr 07:30-16:00; Sa 09:00-13:00,regular
4019063298,name,MATC Shipping & Receiving,regular
4019063298,access,delivery,regular
4019063298,amenity,parking_entrance,regular
4019063298,street,North 7th Street,addr
4019063298,postcode,53233,addr
4019063298,housenumber,1020,addr
4019063299,name,Parking Entry,regular
4019063299,amenity,parking_entrance,regular
4019063300,name,Parking Entry,regular
4019063300,amenity,parking_entrance,regular
4019063301,name,Service Entry Only,regular
4019063301,access,delivery,regular
4019063301,amenity,parking_entrance,regular
4019063302,name,Stairs,regular
4019063302,access,customers,regular
4019063302,entrance,yes,regular
4019063303,name,Stairs,regular
4019063303,access,customers,regular
4019063303,entrance,yes,regular
4019063306,emergency,fire_hydrant,regular
4019063306,in_service,yes,regular
4019063306,type,pillar,fire_hydrant
4019063306,count,1,fire_hydrant
4019063306,position,sidewalk,fire_hydrant
4019063307,highway,crossing,regular
4019063307,crossing,traffic_signals,regular
4019063308,highway,crossing,regular
4019063308,crossing,traffic_signals,regular
